x,y,x_tf,y_tf,v,cmd_v,path_x,path_y
0.0028199702224815447,-0.0034235020875555073,0.0019668947610239932,-2.0660187349564697e-05,0.042150747581372765,0.1751580091082526,,
0.0028199702224815447,-0.0034235020875555073,0.0019668947610239932,-2.0660187349564697e-05,0.042150747581372765,0.1751580091082526,,
0.0028199702224815447,-0.0034235020875555073,0.0019668947610239932,-2.0660187349564697e-05,0.042150747581372765,0.1751580091082526,,
0.005635423687880591,-0.0035163762270817426,0.00487323000601556,-0.00023246324353300051,0.06499316187132217,0.32978609349846577,,
0.014262749095326238,-0.004040508669327008,0.013351705154197943,-0.000997499785495345,0.11004689706675679,0.3443302513644509,,
0.027420215026375837,-0.005382421569909302,0.02624540454162356,-0.0025259192985308773,0.1528068430331611,0.37064741048784705,,
0.04521247114463914,-0.007018511301389135,0.0436101738054288,-0.004338640885452937,0.2000104032802452,0.39572247120689547,,
0.06661845699933798,-0.01062030925791528,0.06504276329442106,-0.00771162094280229,0.23197876440338716,0.446077460187393,,
0.091547037450622,-0.014652741697224874,0.08952664779830347,-0.011778866127053979,0.26861615249791065,0.4245982687468076,,
0.12062812886472223,-0.02189173631404788,0.11813865483899127,-0.018619050837228014,0.3108579268328051,0.4406299523131899,,
0.15295060212883177,-0.031800654661038416,0.15025389593860958,-0.02777930398693259,0.3379701319216775,0.4046597190565244,,
0.18833165348324976,-0.0443930393065494,0.1849591463055447,-0.03944851238953919,0.36540183820435534,0.42221871008476675,,
0.2252472969114754,-0.06019981733049214,0.2217444538417283,-0.054007057201205445,0.37196226523354325,0.44896429418296563,,
0.2641837903158787,-0.08029667577450883,0.2602504668744939,-0.07226184217233571,0.3896113263800645,0.48003113621435084,,
0.30334982263466914,-0.10473675270263848,0.3001684814847353,-0.09491538461261136,0.40071051281172093,0.5129932518998652,,
0.34376611939993956,-0.1343478941819102,0.3415076893913218,-0.12215333281754294,0.40374965356750225,0.6174374870974269,,
0.3855328737574381,-0.17022888185286103,0.3840947373435811,-0.15490939206715731,0.4188944367318104,0.6394877493392636,,
0.42659178788425944,-0.21171597294747024,0.42754352310978827,-0.19380678354051448,0.4179552623378964,0.7770478472135972,,
