x,y,x_tf,y_tf,v,cmd_v,path_x,path_y
0.0006556982340198275,-0.002569888964362214,0.0002482160386557871,4.086556378964351e-07,-0.0007366859767510895,0.0,,
0.0006556982340198275,-0.002569888964362214,0.0002482160386557871,4.086556378964351e-07,-0.0007366859767510895,0.0,,
0.0006556982340198275,-0.002569888964362214,0.0002482160386557871,4.086556378964351e-07,-0.0007366859767510895,0.0,,
0.0006968400069725777,-0.002661870264194079,0.00028345022711756437,5.461752845192071e-07,0.003585423863201093,0.0,,
0.0007520936979974794,-0.002763880021637158,0.0003891888423559776,9.630260905423422e-07,0.0031482733048367744,0.0,,
0.0014332405860853646,-0.0028564727828969405,0.0008382825868047783,2.474122632989826e-06,0.022751126712413344,0.16660176910220925,,
0.006109666926074269,-0.002926405319264773,0.004914129110267886,1.282740356960512e-05,0.06990764441675122,0.3039610315489639,,
0.015417692278651201,-0.0030152238806234644,0.013686231926843003,3.185181236716976e-05,0.11646204593363026,0.3472193692515221,,
0.029381042670244373,-0.003098810382637079,0.027116918364318544,5.9918441715963324e-05,0.1627987680905516,0.33611304967733285,,
0.04799057230181076,-0.003177529773745457,0.04519301696974928,9.694991668764452e-05,0.207694636212897,0.29891089251208963,,
0.06987072418315063,-0.0032909140052777737,0.06687327314721739,0.00010810319308761445,0.22395819730415945,0.2801966335030866,,
0.09240617586273996,-0.0036118320219778047,0.08937014501130637,-9.699903978134196e-05,0.22584945088990685,0.24695713946891465,,
0.11496562654704587,-0.004318096178876663,0.11184925010878045,-0.0006704992016780832,0.22579786142653988,0.16473548696439086,,
0.13749869080383612,-0.0054679396895232334,0.13426876777049698,-0.0016838395778857316,0.22411517247106888,0.08081765116370326,,
0.1578930439048883,-0.006884686156148693,0.15470877334115055,-0.0029975212881552197,0.17628991659382312,-0.0031260203293362594,,
0.17457094734574885,-0.008228475278125957,0.17081576751727456,-0.004204030202358313,0.15457843334970303,-0.064989438977174,,
0.18747305344792167,-0.00932266489442293,0.18427322061846002,-0.00526654263131796,0.1179097813271534,-0.03613179173854943,,
0.1983943947403585,-0.010304062973440482,0.19540105500544594,-0.00620135868687971,0.09900896783073074,-0.04645867081293257,,
0.2074367028055233,-0.011219700615631134,0.20473608886497732,-0.007082654625037197,0.07572203001804217,-0.06626205507228732,,
0.2142358935910779,-0.01200089756426097,0.21185610908507913,-0.007841319710829612,0.05385335919598179,-0.09552301306500922,,
0.2186998922078699,-0.012583753683088847,0.21668424350242613,-0.008418410136990134,0.02655568170451967,-0.12175772863108635,,
0.22032282690237115,-0.012859299459111892,0.2186637927555886,-0.008676911542116696,-0.0026020678810726424,-0.20844045842315595,,
0.2179879804962303,-0.01255266208205595,0.21690372927547039,-0.008431103242069663,-0.046038613939845346,-0.2525454805166968,,
0.21113490978873353,-0.011638418234605121,0.21055698418771426,-0.007537987960917498,-0.09133291438364957,-0.3202933946232392,,
0.19974805528786543,-0.010072721409592766,0.19967332952305392,-0.006000676812517071,-0.13608202546082865,-0.32396846592675227,,
0.18465501726569034,-0.007942949651286982,0.18491565592869819,-0.0039024272440902246,-0.15976663044518521,-0.3241736301442252,,
0.16814289328723508,-0.005425533472245096,0.1684310988112748,-0.0014352508934564287,-0.1654927835641687,-0.25125573257310774,,
0.15155490516923936,-0.0025560291881993537,0.15186206013179396,0.0013058897358980436,-0.16492668117595236,-0.2740435096634826,,
0.13497038845083933,0.0007996021497633464,0.1351918206449319,0.0044738725550765805,-0.1643725710725253,-0.2491002647842568,,
0.1182522998388979,0.004703137093536676,0.1185369532541014,0.008150388886706994,-0.16670831693952093,-0.2209923537552095,,
0.1020538427570481,0.009172914570511207,0.1022796802528762,0.012318776712520366,-0.16284133373646714,-0.14114902880468755,,
0.0859388328591339,0.014376447797472294,0.08623711536826244,0.017112424637069648,-0.15475681619409745,-0.0545595834247362,,
0.07234059954674871,0.01943104334987093,0.0723906146081868,0.02187460640834692,-0.11586028488424217,0.10711572248903284,,
0.06159910474416991,0.02383140681851946,0.062124850437202166,0.025806162209140466,-0.0954634073118229,0.238890665587557,,
0.05475953105861639,0.026726716337694103,0.0547885218528046,0.02878063503882297,-0.046778185966202306,0.34312447738661067,,
0.05197157884905471,0.027888894269149984,0.05153980867310721,0.030121673249530898,-0.006488723477337615,0.4314939937108437,,
0.053411147060844454,0.027142885785229196,0.052534586599924264,0.02970919170956781,0.03544416728096466,0.4923322633384889,,
0.059194712930036406,0.024505704991338816,0.057827283640675305,0.02751416131148015,0.07764356368105885,0.5897325855395337,,
0.0690910862963347,0.020076809482069455,0.06743511192941708,0.023529039152519193,0.12194321774065366,0.6259546139921739,,
0.0833246079087606,0.013727801072390522,0.0813444547722409,0.017759979497421106,0.16452997587827883,0.6885136297445034,,
0.10181854433587291,0.005496645444955391,0.09955666760166458,0.010206696157196158,0.20723936561085238,0.7187132675434047,,
0.12457292190486609,-0.004617482023744607,0.12207127243940154,0.0008691219600179405,0.2498303029998137,0.7014373451114567,,
0.1515872614689096,-0.016615437154765808,0.14888860706226228,-0.010253310840110545,0.2924167074133282,0.6646082405502267,,
0.18319459704477692,-0.030648591116701804,0.1800086251055806,-0.023160839241581424,0.3331768917283512,0.6330675915971069,,
0.21822202338277663,-0.04619454938804453,0.21535217601664675,-0.03782264412534234,0.367448939006134,0.5086893416623507,,
0.2547801451501807,-0.06269715863178928,0.25231011723399555,-0.053375967858256754,0.36295766479425257,0.4540027783198471,,
0.29101019485212587,-0.07998144708182404,0.28907354158472554,-0.06963836515273926,0.35832667892906556,0.35797519204530054,,
0.32660397947723596,-0.09844096081632536,0.32544409412501407,-0.08699188486842947,0.35162022950060107,0.30534904996748785,,
0.36027307387892843,-0.1178386707924824,0.360234457052826,-0.10532012458892918,0.3155437877638274,0.26273366957670824,,
0.39083324132989505,-0.1372952585241384,0.39117274817207925,-0.12326135343436921,0.29684411026366525,0.2425023204054857,,
0.4192616466540386,-0.15706855888897284,0.42072815849440726,-0.14198523576116362,0.27062951455866635,0.2041767417166172,,
0.4457131294345591,-0.17690433960765256,0.4480649957435936,-0.16060727019474919,0.25990413576382393,0.2442114495882225,,
0.47109084159750453,-0.19754615779536172,0.47453011674547707,-0.18003113811425198,0.24740689543801106,0.2669791874104605,,
0.4953297970601126,-0.21920627482659924,0.5000069031963187,-0.20043646264570894,0.23404929262265,0.34647219373995125,,
0.5185362911382367,-0.24234887024543067,0.5246531710892396,-0.22223850078191235,0.23034060115703595,0.40341036725738805,,
0.5419864711668374,-0.2686019860089804,0.5497818765430094,-0.24696429412193638,0.23914494342332546,0.5137659603190099,,
0.5663976218690748,-0.2989092615257812,0.5811538393065585,-0.2811734673206204,0.2457181181113839,0.5630063605751047,,
0.5919012412344312,-0.33276054853018283,0.6089413078841297,-0.31359398583470294,0.2665085437376809,0.6338818962409055,,
0.6189195810662724,-0.3697600164198079,0.6328770107686876,-0.3422202416880615,0.2901376083641174,0.6891193867928189,,
0.648976287702195,-0.41130157961762925,0.6652875422494278,-0.38129031416655607,0.31601498355070956,0.7718838181174423,,
0.6816845454395661,-0.45662731755597386,0.7005775637652186,-0.42395453526033855,0.34294044027424786,0.8369975327615622,,
0.7174643003329769,-0.5062562928438595,0.7388096523378878,-0.47022765256448285,0.36571493127805177,0.8563873350835994,,
0.7555300517877817,-0.5591002169259263,0.7799428494106836,-0.5200438561733813,0.38897293200706806,0.8542876296155367,,
0.7948927856028932,-0.6141137280946252,0.8231202346101594,-0.5726182968549584,0.4049799651635793,0.8588016557735957,,
0.8353022880975383,-0.6716880005940331,0.8672263229078787,-0.6272286459246162,0.40579134199508055,0.852113295608336,,
0.8755959695112719,-0.7309234327825584,0.911356448794767,-0.6834117812261357,0.4075800379177798,0.8996928749743694,,
0.9161691892244271,-0.7923870122371658,0.9560054810960519,-0.7418525701384534,0.401219811574578,0.874370452908534,,
0.9560872116759558,-0.8553217041359323,1.0001724978581747,-0.801632844593194,0.3961250526079566,0.891308944002187,,
0.9952663514736493,-0.9204023141754154,1.0439266254717627,-0.8635485300613917,0.3846989167070056,0.8668755815376333,,
1.0331672670086351,-0.9878687171704056,1.086412054329377,-0.9271712306226882,0.3680439123739936,0.8666427814452323,,
1.068606401711616,-1.0562229035371655,1.1274221181060844,-0.9929263526142037,0.3524557201710267,0.9192685255085773,,
1.1032417760440558,-1.1281882593239854,1.1676110810206242,-1.0616817079948864,0.3384354187112562,0.8968150375050031,,
1.1360589264931302,-1.201923487202708,1.2063991305426507,-1.132386616813668,0.3237995968938842,0.9290808506239672,,
1.1674031412199988,-1.2781618057202009,1.244013365890224,-1.2056086836743793,0.3040586398637302,0.9284476421377483,,
1.1973168146519724,-1.3569132170916829,1.280482983988648,-1.2811887164881153,0.2953217574332991,0.9719172065607716,,
1.2261682477934819,-1.4385016133243467,1.316311207632521,-1.359774745722263,0.2841619139046405,0.9479015196362003,,
1.2534371373158468,-1.5220840943247602,1.3509004065285743,-1.44039889428158,0.2685007357341858,0.976120597836216,,
1.2794491877377514,-1.6090032589238592,1.384342132316598,-1.5236036118360965,0.2508275812267179,0.9741434285823946,,
1.3030817432602781,-1.6959970680942567,1.4163031247665285,-1.6087821389438521,0.22522265766935293,0.960123872065341,,
1.3246732478975602,-1.7855605894731894,1.446314269814538,-1.6957276939135404,0.2027391885833402,0.9823151993333811,,
1.3443967969211656,-1.8785475756506345,1.4746298341190376,-1.785249538896519,0.18857203178633522,1.0015804341841825,,
1.3618764757318165,-1.9719607081949209,1.5014751067609995,-1.8772835122923612,0.1634222367675766,0.9853310183097194,,
1.3772749272656652,-2.0674851967309102,1.526416593217869,-1.9708905363317115,0.13709646299575087,0.9425665041181353,,
1.390389127652838,-2.1634588487516186,1.5488934840662796,-2.0637414864551644,0.12414287621797754,0.9738021196003993,,
