x,y,x_tf,y_tf,v,cmd_v,path_x,path_y
0.0029653732733355797,-0.009392983354877897,0.0011416071670140183,8.587143735702545e-06,0.014216835505645996,1.2,,
0.0029653732733355797,-0.009392983354877897,0.0011416071670140183,8.587143735702545e-06,0.014216835505645996,1.2,,
,,,,,,0.0,-1.4988055099339002
,,,,,,0.1,-1.6183769680246112
,,,,,,0.2,-1.7371950637307216
,,,,,,0.30000000000000004,-1.8545036272887339
,,,,,,0.4,-1.9695560957426022
,,,,,,0.5,-2.081620264142032
,,,,,,0.6,-2.189982945365047
,,,,,,0.7,-2.293954508909277
,,,,,,0.7999999999999999,-2.3928732697666564
,,,,,,0.8999999999999999,-2.4861096994503113
,,,,,,0.9999999999999999,-2.5730704323742635
,,,,,,1.0999999999999999,-2.653202042088966
,,,,,,1.2,-2.725994563340332
,,,,,,1.3,-2.7909847375375563
,,,,,,1.4000000000000001,-2.84775896097524
,,,,,,1.5000000000000002,-2.8959559170470657
,,,,,,1.6000000000000003,-2.935268875699352
,,,,,,1.7000000000000004,-2.9654476454905523
,,,,,,1.8000000000000005,-2.9863001658335993
,,,,,,1.9000000000000006,-2.9976937292879082
,,,,,,2.0000000000000004,-2.9995558261222692
,,,,,,2.1000000000000005,-2.991874605773731
,,,,,,2.2000000000000006,-2.9746989522657232
,,,,,,2.3000000000000007,-2.9481381731054386
,,,,,,2.400000000000001,-2.912361303640369
,,,,,,2.500000000000001,-2.8675960313011313
,,,,,,2.600000000000001,-2.814127246576809
,,,,,,2.700000000000001,-2.752295229944541
,,,,,,2.800000000000001,-2.682493486291908
,,,,,,2.9000000000000012,-2.605166240614067
,,,,,,3.0000000000000013,-2.520805610923249
,,,,,,3.1000000000000014,-2.4299484763625108
,,,,,,3.2000000000000015,-2.3331730604553345
,,,,,,3.3000000000000016,-2.231095251235644
,,,,,,3.4000000000000017,-2.1243646816772497
,,,,,,3.5000000000000018,-2.013660595367263
,,,,,,3.600000000000002,-1.8996875237347206
,,,,,,3.700000000000002,-1.7831708023449624
,,,,,,3.800000000000002,-1.6648519547944833
,,,,,,3.900000000000002,-1.545483973583612
,,,,,,4.000000000000002,-1.425826527999967
,,,,,,4.100000000000001,-1.3066411295102163
,,,,,,4.200000000000001,-1.1886862854280218
,,,,,,4.300000000000001,-1.072712671700706
,,,,,,4.4,-0.9594583555354799
,,,,,,4.5,-0.8496440982689148
,,,,,,4.6,-0.7439687683726228
,,,,,,4.699999999999999,-0.6431048937872382
,,,,,,4.799999999999999,-0.547694381890063
,,,,,,4.899999999999999,-0.4583444343349179
,,,,,,4.999999999999998,-0.3756236827625461
,,,,,,5.099999999999998,-0.30005856997428304
,,,,,,5.1999999999999975,-0.23212999959954872
,,,,,,5.299999999999997,-0.17227027557900043
,,,,,,5.399999999999997,-0.12086035094076486
,,,,,,5.4999999999999964,-0.07822740337881418
,,,,,,5.599999999999996,-0.04464275306271981
,,,,,,5.699999999999996,-0.020320135930057548
,,,,,,5.799999999999995,-0.0054143434503888255
,,,,,,5.899999999999995,-2.023751749469227e-05
,,,,,,5.999999999999995,-0.0041721467391790945
,,,,,,6.099999999999994,-0.017843647966715892
,,,,,,6.199999999999994,-0.04094773445430233
,,,,,,6.299999999999994,-0.07333736957833858
,,,,,,6.399999999999993,-0.11480642259261153
,,,,,,6.499999999999993,-0.16509098046414428
,,,,,,6.5999999999999925,-0.22387102744106557
,,,,,,6.699999999999992,-0.2907724816635642
,,,,,,6.799999999999992,-0.365369575856743
,,,,,,6.8999999999999915,-0.44718756695441964
,,,,,,6.999999999999991,-0.5357057574095521
,,,,,,7.099999999999991,-0.6303608089634014
,,,,,,7.19999999999999,-0.73055032778427
,,,,,,7.29999999999999,-0.8356366981596562
,,,,,,7.39999999999999,-0.9449511403438365
,,,,,,7.499999999999989,-1.0577979667363466
,,,,,,7.599999999999989,-1.1734590093046375
,,,,,,7.699999999999989,-1.2911981900743468
,,,,,,7.799999999999988,-1.4102662056001696
,,,,,,7.899999999999988,-1.5299052956048913
,,,,,,7.999999999999988,-1.6493540654385104
,,,,,,8.099999999999987,-1.7678523316668564
,,,,,,8.199999999999987,-1.884645959951924
,,,,,,8.299999999999986,-1.9989916644351564
,,,,,,8.399999999999986,-2.110161738079995
,,,,,,8.499999999999986,-2.2174486838692866
,,,,,,8.599999999999985,-2.32016971738419
,,,,,,8.699999999999985,-2.417671112109758
,,,,,,8.799999999999985,-2.5093323598131922
,,,,,,8.899999999999984,-2.594570119517806
,,,,,,8.999999999999984,-2.67284192994096
,,,,,,9.099999999999984,-2.743649661769739
,,,,,,9.199999999999983,-2.8065426878036943
,,,,,,9.299999999999983,-2.861120750789589
,,,,,,9.399999999999983,-2.907036510696979
,,,,,,9.499999999999982,-2.9439977552234877
,,,,,,9.599999999999982,-2.971769259461949
,,,,,,9.699999999999982,-2.9901742828942863
,,,,,,9.799999999999981,-2.9990956941851312
,,,,,,9.89999999999998,-2.9984767166168815
,,,,,,9.99999999999998,-2.9883212894221822
,,,,,,10.09999999999998,-2.9686940427142696
,,,,,,10.19999999999998,-2.9397198861747302
,,,,,,10.29999999999998,-2.9015832141162963
,,,,,,10.399999999999979,-2.85452673197975
,,,,,,10.499999999999979,-2.7988499117331997
,,,,,,10.599999999999978,-2.7349070860037448
,,,,,,10.699999999999978,-2.6631051930706224
,,,,,,10.799999999999978,-2.583901187070959
,,,,,,10.899999999999977,-2.497799129899776
,,,,,,10.999999999999977,-2.4053469833117322
,,,,,,11.099999999999977,-2.307133121639918
,,,,,,11.199999999999976,-2.2037825873251418
,,,,,,11.299999999999976,-2.0959531130858613
,,,,,,11.399999999999975,-1.984330936044028
,,,,,,11.499999999999975,-1.869626430446207
,,,,,,11.599999999999975,-1.7525695867736797
,,,,,,11.699999999999974,-1.6339053660129892
,,,,,,11.799999999999974,-1.5143889586527113
,,,,,,11.899999999999974,-1.394780978578723
,,,,,,11.999999999999973,-1.2758426224544466
,,,,,,12.099999999999973,-1.1583308253922173
,,,,,,12.199999999999973,-1.0429934437456094
,,,,,,12.299999999999972,-0.9305644956798135
,,,,,,12.399999999999972,-0.821759489809613
,,,,,,12.499999999999972,-0.7172708716338778
,,,,,,12.599999999999971,-0.617763616745967
,,,,,,12.69999999999997,-0.5238709988652439
,,,,,,12.79999999999997,-0.436190559622339
,,,,,,12.89999999999997,-0.3552803057468854
,,,,,,12.99999999999997,-0.2816551578591264
,,,,,,13.09999999999997,-0.2157836734656895
,,,,,,13.199999999999969,-0.15808506501463482
,,,,,,13.299999999999969,-0.10892653198721369
,,,,,,13.399999999999968,-0.06862092400513209
,,,,,,13.499999999999968,-0.03742474982552979
,,,,,,13.599999999999968,-0.015536544894639848
,,,,,,13.699999999999967,-0.003095607849151971
,,,,,,13.799999999999967,-0.00018111400632325747
,,,,,,13.899999999999967,-0.0068116114846601405
,,,,,,13.999999999999966,-0.022944903161911334
,,,,,,14.099999999999966,-0.04847831522160595
,,,,,,14.199999999999966,-0.08324935057907257
,,,,,,14.299999999999965,-0.12703672302847924
,,,,,,14.399999999999965,-0.17956176552948766
,,,,,,14.499999999999964,-0.24049020367103302
,,,,,,14.599999999999964,-0.3094342830257637
,,,,,,14.699999999999964,-0.3859552368564181
,,,,,,14.799999999999963,-0.4695660784694562
,,,,,,14.899999999999963,-0.5597347004451076
,,,,,,14.999999999999963,-0.6558872610200491
,,,,,,15.099999999999962,-0.7574118360714677
,,,,,,15.199999999999962,-0.8636623134608866
,,,,,,15.299999999999962,-0.973962504953836
,,,,,,15.399999999999961,-1.087610449546649
,,,,,,15.499999999999961,-1.2038828808136706
,,,,,,15.59999999999996,-1.3220398298441907
,,,,,,15.69999999999996,-1.4413293344755964
,,,,,,15.79999999999996,-1.5609922248527555
,,,,,,15.89999999999996,-1.6802669548578064
,,,,,,15.99999999999996,-1.7983944486627566
,,,,,,16.09999999999996,-1.9146229315608752
,,,,,,16.19999999999996,-2.0282127143330926
,,,,,,16.29999999999996,-2.138440900701158
,,,,,,16.399999999999963,-2.24460598790893
,,,,,,16.499999999999964,-2.3460323311532467
,,,,,,16.599999999999966,-2.442074443452283
,,,,,,16.699999999999967,-2.5321211035866495
,,,,,,16.79999999999997,-2.6155992459698894
,,,,,,16.89999999999997,-2.69197760769286
,,,,,,16.99999999999997,-2.7607701095318795
,,,,,,17.099999999999973,-2.8215389494035454
,,,,,,17.199999999999974,-2.873897388579209
,,,,,,17.299999999999976,-2.9175122129273574
,,,,,,17.399999999999977,-2.952105853520326
,,,,,,17.49999999999998,-2.9774581531095885
,,,,,,17.59999999999998,-2.9934077672276174
,,,,,,17.69999999999998,-2.9998531909995525
,,,,,,17.799999999999983,-2.9967534051299722
,,,,,,17.899999999999984,-2.9841281369536237
,,,,,,17.999999999999986,-2.962057734888769
,,,,,,18.099999999999987,-2.9306826570921434
,,,,,,18.19999999999999,-2.890202577569768
,,,,,,18.29999999999999,-2.8408751154324063
,,,,,,18.39999999999999,-2.783014195382834
,,,,,,18.499999999999993,-2.7169880498688874
,,,,,,18.599999999999994,-2.6432168756168437
,,,,,,18.699999999999996,-2.562170159459127
,,,,,,18.799999999999997,-2.474363690475036
,,,,,,18.9,-2.3803562774595726
,,,,,,19.0,-2.280746192610628
,,,,,,19.1,-2.1761673640672936
,,,,,,19.200000000000003,-2.067285341530376
,,,,,,19.300000000000004,-1.954793060640196
,,,,,,19.400000000000006,-1.8394064330677091
,,,,,,19.500000000000007,-1.7218597903839143
,,,,,,19.60000000000001,-1.60290121070325
,,,,,,19.70000000000001,-1.483287757842721
,,,,,,19.80000000000001,-1.3637806632950724
,,,,,,19.900000000000013,-1.2451404816785554
