x,y,x_tf,y_tf,v,cmd_v,path_x,path_y
0.003190537803203956,-0.0035907513036713924,0.0026607451729530798,1.0051178608291786e-05,0.0406071660308661,1.2,,
0.003190537803203956,-0.0035907513036713924,0.0026607451729530798,1.0051178608291786e-05,0.0406071660308661,1.2,,
0.003190537803203956,-0.0035907513036713924,0.0026607451729530798,1.0051178608291786e-05,0.0406071660308661,1.2,,
0.008548131823371139,-0.0036216285505374056,0.007547051564534466,2.766024722076043e-05,0.0819317920042636,1.2,,
0.019099523833201213,-0.0036480505932349823,0.017850671414512808,6.375332487610391e-05,0.12848323951840293,1.2,,
0.034308680619122976,-0.003663282132302787,0.03281252536341539,0.00011552786192324662,0.17506609396406805,1.2,,
0.05417565128376994,-0.003667646726892974,0.052432251874994326,0.00018277384235546655,0.22164079631407885,1.2,,
0.07870051968058879,-0.003661660539459273,0.07670988573071552,0.0002651973922022084,0.2682144199527302,1.2,,
0.10788327450794843,-0.003645876576674599,0.10564542328479294,0.000362470370694601,0.3148150576351155,1.2,,
0.14172385391589087,-0.0036209185902403604,0.13923874103368364,0.00047423896559065955,0.3613686261456259,1.2,,
0.180222342375352,-0.003587510455118092,0.17748994989888833,0.0006001218651159844,0.4079483933980614,1.2,,
0.22337870282991565,-0.0035463160300831017,0.2203989763902835,0.0007397080500447335,0.45453268285204257,1.2,,
0.27119297331834974,-0.0034980378969039034,0.26796594475795305,0.000892556877063592,0.5011149077245707,1.2,,
0.32421352257883274,-0.0034400343585420544,0.32019068056876215,0.0010581833514354255,0.5484323918683097,1.2,,
0.38139013111170367,-0.003379321593919169,0.37707328453125977,0.0012360815354329926,0.5950233661292946,1.2,,
0.44258299706763193,-0.003316338415073088,0.43861379583259086,0.0014258140469175598,0.6408519776086484,1.2,,
0.5090287669075315,-0.0032444638698180144,0.5048121986302262,0.0016270356321195583,0.6874222194243096,1.2,,
0.5801324274929556,-0.00316687101313663,0.5756685273308895,0.001839451861697553,0.7339975122877685,1.2,,
0.6558939905762974,-0.0030834813491894806,0.6511826944189718,0.002062823361813619,0.780602148643524,1.2,,
0.7371413340578048,-0.002990793016887349,0.7313547255055184,0.0022969679814430917,0.8279162666359706,1.2,,
0.8222652108434342,-0.002896368451284333,0.816184783431407,0.0025417731026818285,0.8744856548671835,1.2,,
0.912968412005866,-0.002799281684486736,0.9056732749110188,0.0027972062630276617,0.9214522415063763,1.2,,
1.0061215175240215,-0.0027335042147541783,0.9995087487411198,0.0030267239787497317,0.9567223314830391,1.2,,
1.1019670477591808,-0.0030839213574762677,1.096214779865776,0.002870896562450043,0.977824406183098,1.2,,
1.2004864140032878,-0.0043403813213523,1.1946889984713327,0.0018508527282031,0.9914784258036052,1.2,,
1.3000683686049406,-0.00683513869883305,1.2942592946105391,-0.00035741960851934335,0.9996861760594775,1.2,,
1.400294235514868,-0.010774990283339616,1.3944929947493008,-0.003961578473293997,1.0041939043885912,1.2,,
1.5010380107725607,-0.016278555109275002,1.4952522538969082,-0.009083823755700797,1.0097344602072442,1.2,,
1.6022242852345108,-0.02337128906256458,1.596460941987613,-0.01574748371159939,1.0128645853621074,1.2,,
1.7038207539028336,-0.03211660391675199,1.6980763528968283,-0.024021629113471377,1.0186163467185074,1.2,,
1.8058805055901401,-0.04249159790399552,1.8001948355312962,-0.03387625492406633,1.0211455805479228,1.2,,
1.9093484672847076,-0.05466567438499972,1.9026813470117643,-0.04535363028555864,1.0273128447727782,1.2,,
2.0113861884327813,-0.06826186822488645,2.0057945621700215,-0.05845372271084479,1.0352671236223348,1.2,,
2.1166900576939263,-0.0837577134886462,2.110078727271086,-0.07311858765778528,1.0508677034184988,1.2,,
2.2215003360286114,-0.10045336377337995,2.215968161557491,-0.08925076277888792,1.0667829893404803,1.2,,
2.3292198783028275,-0.11877252466949045,2.3237186557296114,-0.10679907954685078,1.086399326202293,1.2,,
2.4389540212700602,-0.13853954425212633,2.4334914912933545,-0.1257474555641961,1.1072726232379058,1.2,,
2.551919000791836,-0.15997506803278166,2.5453805711223665,-0.14610129403030261,1.1291902529607052,1.2,,
