x,y,x_tf,y_tf,v,cmd_v,path_x,path_y
0.0026318863829485647,-0.0033138179708524407,0.0021188921940264427,6.008744554764597e-06,0.03720591843785128,1.2,,
0.0026318863829485647,-0.0033138179708524407,0.0021188921940264427,6.008744554764597e-06,0.03720591843785128,1.2,,
0.0026318863829485647,-0.0033138179708524407,0.0021188921940264427,6.008744554764597e-06,0.03720591843785128,1.2,,
0.008184897344008969,-0.003356264251176257,0.008152946980153444,1.867556825101194e-05,0.08043389819116929,1.2,,
0.01873001575960834,-0.003403096551825311,0.018835261073390556,3.910906408657089e-05,0.12757069254537326,1.2,,
0.03367757055933821,-0.0034406167487896714,0.03417549250394857,6.766952974938639e-05,0.17376148223947263,1.2,,
0.053410757038680055,-0.003477780938933891,0.0541738994224932,0.00010421764218060811,0.22033855069599012,1.2,,
0.07780192408845402,-0.003512104722112282,0.07883022251417648,0.0001484646970343387,0.2669430760715399,1.2,,
0.10685122488130387,-0.0035442366420031022,0.108144754799093,0.00020007727607714512,0.313523925577137,1.2,,
0.14055850068565937,-0.003574756400992528,0.1421172582633369,0.00025869579549157233,0.36008462414050696,1.2,,
0.17933095603873853,-0.003607180335796162,0.1807478602888622,0.0003239279544316626,0.4070493050053337,1.2,,
0.22194737414376478,-0.0036337429961143205,0.22403654415871202,0.00039534744588515724,0.4532702802520288,1.2,,
0.26962890570042963,-0.0036636322353710876,0.27198326692593566,0.0004724944955695609,0.49984926827276926,1.2,,
0.3225152844982933,-0.003697496163978624,0.3245879904303509,0.0005548725379515418,0.5467929655801949,1.2,,
0.3795595055195843,-0.0037302447931275334,0.3818508496467664,0.0006419604682716747,0.5933528037415544,1.2,,
0.44126182926144375,-0.0037650311216374027,0.4437716866090055,0.0007333119579262347,0.6399591087908392,1.2,,
0.5069356433407023,-0.0037989639556826535,0.5103506574017994,0.0008285760510427047,0.6861572072472587,1.2,,
0.5779076001331591,-0.0038377967378251223,0.5815878367433797,0.0009274621050240083,0.7327321768802708,1.2,,
0.6543172664125335,-0.0038814432912225487,0.6574830074965828,0.0010297345920718612,0.7796755595116263,1.2,,
0.7346518783004412,-0.003924162574435854,0.738036364539259,0.001135219878711511,0.8262557691758656,1.2,,
0.8196445726019042,-0.003969278764448874,0.8232478193558879,0.0012438365361138602,0.8728627435173478,1.2,,
0.9092953604463601,-0.00401773268998664,0.9131182215808605,0.001355535696035553,0.9194652805775457,1.2,,
1.0032670310418268,-0.004104566099794582,1.0072479732304898,0.001421076538582452,0.9556064029237196,1.2,,
1.099050928486794,-0.004590678047777828,1.104130085166719,0.0010545605082934438,0.977655583491096,1.2,,
1.1975290648149177,-0.0059781284255961365,1.20271252830681,-0.00021062158691354316,0.9913535459278235,1.2,,
1.2980826617353958,-0.008634020509555319,1.302349222679038,-0.0026866001380329136,0.9988460558484463,1.2,,
1.3992936443807658,-0.012756261905573715,1.402621289584355,-0.006571989044851578,1.0041483088891983,1.2,,
1.498871034287982,-0.018362368469119733,1.503235941473548,-0.011995243897992055,1.0068237759149392,1.2,,
1.5996968538402259,-0.02567930069779351,1.6040278256747755,-0.01906146489133164,1.0086703611904702,1.2,,
1.6996527186222086,-0.0346643726393531,1.7049282805397759,-0.02787726972219408,1.0103020730610746,1.2,,
1.8007100187016494,-0.04576648248768448,1.8062055409671407,-0.03865017105693265,1.0100845311358873,1.2,,
1.9016577316026262,-0.058968203212735854,1.9074215044674956,-0.05137258875019708,1.0080332750774008,1.2,,
2.0024042725093443,-0.07429155445535376,2.0084713472222844,-0.06606196135817839,1.0058787100082032,1.2,,
2.1038993838323443,-0.09195829756046549,2.10931154662858,-0.08275244982713505,1.004264568082218,1.2,,
2.202073795119311,-0.1112450867730807,2.2098857747782246,-0.1014776090726708,1.000575012744512,1.2,,
2.302888148484544,-0.13337262802620037,2.310156423059744,-0.12227527883278932,0.9955449149145791,1.2,,
2.4042605153363192,-0.15806719433832472,2.4100691951491093,-0.14517848484872484,0.9905376671587773,1.2,,
2.501174143254302,-0.18404891909554472,2.5095592574119436,-0.17021589687908292,0.9854705704052172,1.2,,
2.59950717807944,-0.21285984290190724,2.6084796187980968,-0.19739834479021146,0.9808688482603142,1.2,,
2.699410903459442,-0.24495920755630318,2.7070969055451006,-0.227015365963888,0.9776788213791531,1.2,,
2.7960202698427254,-0.27917904714569386,2.8056114517340887,-0.2595342369606678,0.972989538692604,1.2,,
2.893620540947807,-0.3169868494662374,2.903309637998558,-0.29470807631568247,0.9621345866397274,1.2,,
2.987532105992036,-0.35674534547332265,3.0003629590661838,-0.33279743727057237,0.9552999485129838,1.2,,
3.085167653327308,-0.4020473870706894,3.096584138385337,-0.3740514951877413,0.9439857809984933,1.2,,
3.1762219593735437,-0.4486840592091363,3.192286211884793,-0.4191973414156148,0.9321350203549691,1.2,,
3.269700809558321,-0.5018196935877787,3.2869446366099484,-0.46857215445973915,0.9191306212777514,1.2,,
3.3596498836828905,-0.5588348514951547,3.380264962556319,-0.522698874548115,0.8981874896328668,1.2,,
3.448199070871609,-0.6216552851812963,3.4717336644431294,-0.5818691752879214,0.8744229618973718,1.2,,
3.533837374885694,-0.690121115464034,3.560866964118657,-0.6465495791954778,0.8398061903004306,1.2,,
3.6158385593652054,-0.7646585702777979,3.647033440487201,-0.7172131314547471,0.7979085342668768,1.2,,
3.6932741302423056,-0.8452620765294186,3.7292368322101765,-0.7938070152683177,0.7495201320438674,1.2,,
3.765322792917895,-0.9313595568473317,3.8067843617350743,-0.8759651997827397,0.6924292004451013,1.2,,
3.8321322639841955,-1.02334336912306,3.879122178250052,-0.9630740131388761,0.6312050268965551,1.2,,
3.891409472496368,-1.118238563417449,3.945993086277099,-1.055192358367876,0.5666801020291087,1.2,,
3.94514372045901,-1.2200976486509718,4.0069344663237345,-1.1523865221207068,0.49556511858551555,1.2,,
3.9911271776724355,-1.326152903019198,4.061558334201543,-1.255093719440298,0.4233019358545035,1.2,,
4.028920053129105,-1.4363650189883712,4.109395696975672,-1.3637239658023557,0.3431711663526774,1.2,,
4.058381831946429,-1.5505729105278472,4.149621368528376,-1.4766863942739956,0.25769489705784304,1.2,,
4.080792004411136,-1.6704577808677852,4.182728749401002,-1.5922254830380027,0.18247173507446982,1.2,,
4.095940869493557,-1.7881808031398063,4.209746251169296,-1.7094822216716692,0.1265631466606426,1.2,,
4.105863331266943,-1.9080098590853662,4.23178360300287,-1.8279450010142662,0.07656824671553038,1.2,,
4.111545865009735,-2.029533030657481,4.249911372417138,-1.9470444102270392,0.03695155545384683,1.2,,
4.114289528246419,-2.1499170399115104,4.265378376124606,-2.0665210394595928,0.014343233439137262,1.2,,
4.115379387829391,-2.2702341452340353,4.279326283317095,-2.186049278660078,0.004125644773252779,1.2,,
4.115963041218844,-2.3901144936587464,4.292777274741926,-2.3050753500187295,0.0041676879370448235,1.2,,
4.116893914684638,-2.508861827088633,4.306626521723833,-2.4241231682204742,0.0137784244042084,1.2,,
4.118007662974463,-2.628777436084235,4.320625778488665,-2.5431288744502463,0.014931112387935885,1.2,,
4.119658425269765,-2.7480794013572005,4.335149409895344,-2.661375911983238,0.024865956965794803,1.2,,
4.122753492162241,-2.868477888216318,4.3511001179205415,-2.779467951092999,0.037126400112566633,1.2,,
4.127781570504491,-2.986517611025234,4.369056845446756,-2.8975003336315415,0.06459144186697965,1.2,,
4.135657263053192,-3.106761008987021,4.389414921597017,-3.0149608269221506,0.09544635287922473,1.2,,
4.14656654929105,-3.224529968774857,4.412699322357912,-3.132264233088692,0.12736516897462052,1.2,,
4.161344606160502,-3.34349587496574,4.439386741159477,-3.249493734061396,0.16333163610511767,1.2,,
4.180262868726445,-3.461795436905583,4.46974496945051,-3.3657514423804917,0.2135091376463486,1.2,,
4.2036763085520485,-3.5780117521762627,4.504396264156218,-3.480843290691369,0.257717068698604,1.2,,
4.232960745640424,-3.69534030618549,4.543824588446253,-3.594344102345691,0.316661932001887,1.2,,
4.268658523692169,-3.8108520279029046,4.588824000145124,-3.705934123855697,0.38908341091634857,1.2,,
4.311892344862139,-3.9224501311777598,4.640540810033685,-3.81487324270874,0.4775342980178341,1.2,,
4.364559343284895,-4.029427621699596,4.700133850319803,-3.919384508748075,0.5755153909852412,1.2,,
4.427171659713932,-4.129580096293554,4.767840680203597,-4.017322800520984,0.675879158980219,1.2,,
4.499569427704883,-4.221088189674361,4.844343965663205,-4.108272667532535,0.780740015426129,1.2,,
4.583166933511049,-4.3055536026729895,4.929125982333489,-4.19147796456229,0.8766077790323646,1.2,,
4.673640487655579,-4.378886215354028,5.0219595273168185,-4.2664693766179145,0.9540324535044249,1.2,,
