x,y,v
8.543670569912988,-0.3745873616619943,1.1804779979196172
8.663654733207613,-0.3750518346712406,1.196142878488771
8.783406849100507,-0.38390999746946214,1.1867908868506578
8.902035887915602,-0.40200650786661307,1.170075560884712
9.019097911650247,-0.42888593174826045,1.1567005692777779
9.131643330840575,-0.4576854013721395,1.0882261588300786
9.236015165051173,-0.4873973615498007,0.9977882601720948
9.331092300645055,-0.5189013674493119,0.8893938968177414
9.412616768510402,-0.5613619282844987,0.6961029757047315
9.469471806141652,-0.6289236915659135,0.5467081643738412
9.521607134878844,-0.7078786495863133,0.5802343399803289
9.57997007096384,-0.784413978291818,0.6752252840686833
9.646205939611262,-0.8625109244531259,0.6357796721458098
9.706547706325392,-0.9491658616034864,0.5716314436799972
9.763578394622549,-1.044085122922871,0.5031625985036633
9.816576500457336,-1.146949686978534,0.5325811020549819
9.868273969317979,-1.253538274240675,0.4490219774961294
9.914038265964852,-1.3645239451492734,0.38088166173334154
9.953737764469356,-1.4781961532806336,0.37460951275515514
9.991167220178882,-1.5929192128730645,0.369292049418165
10.027404003303138,-1.7078305110121923,0.3463481226253109
10.060979914757409,-1.8239907356236715,0.32137289160067684
10.092051288022892,-1.940363400629281,0.29972006519220645
10.121088664608088,-2.056794183359879,0.2839006570289904
10.149155115188913,-2.173207629590407,0.2845821733456271
10.177272327836572,-2.2899029282748242,0.27976379053698675
10.204411466862025,-2.4070419545175334,0.2609960876453441
10.229952394606139,-2.5247304025991886,0.24738784886142043
10.253830282699456,-2.6414921739947177,0.23675044270466578
10.27672148135896,-2.7598355231089746,0.22232816115642004
10.29861368321723,-2.879677278607013,0.21263195939912544
10.319572492435956,-2.9970792457420448,0.21096292771149283
10.341384102888915,-3.116768291055524,0.21721205401381238
10.36421966136106,-3.234734013987146,0.2419280948698787
10.389118117723182,-3.352058322108811,0.27448462830601833
10.416972577872311,-3.4685138925216656,0.31269179446863393
10.448529446942466,-3.5839091604057582,0.3683611579756937
10.485055587609862,-3.6963160709647345,0.4681937519516821
10.532346419040712,-3.807369697292514,0.5270014527469727
10.586150744668705,-3.9137177504331855,0.6107130495177115
10.648465680702147,-4.015319925339406,0.6948586518572635
10.71903337107194,-4.109577319593574,0.7946537177194825
10.802385764292563,-4.196873381149909,0.8648743384755717
10.890515705729989,-4.276082321432306,0.9545061799378683
10.988829004147796,-4.342598933990031,1.013111249058764
11.091762740271642,-4.401580480919908,1.057168693366461
11.198952138882204,-4.452735893453768,1.0941461395565042
11.309970061669986,-4.494988963591079,1.1331666970175667
11.423991021134967,-4.527622456165898,1.1461797220302226
11.53969034356781,-4.55192683396513,1.1630584933055814
11.652659453906455,-4.576104705207022,1.1045292711151153
11.759727353088975,-4.597101545410974,1.0301532069772061
11.857849703005543,-4.613078249948893,0.9581918453790669
11.95188210916676,-4.601328410808581,0.8792095312345175
12.04205044587106,-4.564152058130126,0.9710748923937187
12.137289878354597,-4.535256932906756,1.0058489710695302
12.23998778969329,-4.5087584732749395,1.062285969467198
12.345584584113595,-4.480962352953213,1.093643664825192
12.456841881359571,-4.449209066367394,1.1039724592557731
12.568824638664635,-4.410260402977317,1.0940376300137773
12.679831807006455,-4.3652329308581095,1.1019803682451605
12.790132462531142,-4.3178818997631945,1.105140080898908
12.899627642880976,-4.269762108781139,1.0886328014781639
13.007977295531845,-4.218908196908552,1.0806887802835397
13.115353086698478,-4.165715549225215,1.0693864750645836
13.22212463678338,-4.111938655219008,1.067399145031858
13.328811771951477,-4.058074040131109,1.0651188685411017
13.43507712298783,-4.003812777963132,1.0636427217463478
13.540768371086564,-3.948871414935394,1.0521537929417024
13.645791692523877,-3.8923654538089583,1.0473164935171293
13.750282850501096,-3.8346296294140108,1.0450606384152386
13.854427495362758,-3.7759628805547876,1.0390840513193527
13.95819422174567,-3.716467530555089,1.036835915713397
14.06220280794571,-3.656864465415787,1.0443185988727448
14.166861787745622,-3.5980405137465903,1.0494270817965825
14.271275623083474,-3.5413223903853632,1.0608656342296874
14.378136733799316,-3.4862399968149913,1.0859952904505448
14.487655755579194,-3.433807343723744,1.1088580968201638
14.597906064230639,-3.3866097933226174,1.1373328767857465
14.710523134202852,-3.349022218308622,1.1594555374445863
14.826693499020486,-3.3178984246040923,1.1825171279611766
14.946216453287743,-3.2954059800462305,1.1925608073671639
15.065836689114985,-3.2839522639688803,1.1929977558193534
15.186152773641508,-3.2862280587503365,1.1916823468065887
15.305114850461845,-3.2967903647932153,1.1805254572154025
15.423051690882756,-3.3175290366715737,1.1386208255071315
15.537032974453648,-3.3544967810093302,1.1021667634244958
15.64714570598613,-3.399735246333131,1.0746974509948926
15.75379431122439,-3.4538901385673917,1.0307713204492581
15.8554060739201,-3.5168752544264392,0.9844019530409608
15.951985886178898,-3.586882656342572,0.9622904750523685
16.046031056869044,-3.654913069287766,0.8961983993071776
16.132957358993618,-3.721398831795775,0.824074957861439
16.210589591080314,-3.786225518940094,0.6503274077206891
16.260470882986663,-3.866804618972712,0.38765643707852576
16.29281670498547,-3.9596313132004624,0.4135137452730034
16.33683334107683,-4.052651287666267,0.5044011769111466
16.385114397516514,-4.147363942456357,0.48299148755232835
16.434284796680902,-4.248761393396951,0.5064696384077361
16.483340519965335,-4.354011614875428,0.4645044841107567
16.528965967087945,-4.464497359052671,0.42458957925272645
16.570645235672995,-4.577485060836863,0.40809965106484797
16.610131051649606,-4.691608549764754,0.39559324862399486
16.648548759672753,-4.805955836432468,0.3674802794972224
16.684312481013812,-4.921474229820453,0.34205547490477245
16.71697971774939,-5.036184346817358,0.32193039737256895
16.74835833635283,-5.153135124456263,0.3085144418687414
16.778768093555918,-5.269226037574656,0.3031477073583328
16.809048157502918,-5.385440338799108,0.3006150862474813
16.838448933211723,-5.5020808898692595,0.2824971865250318
16.866465054508396,-5.619246610101941,0.2769046464332977
16.89331622742503,-5.736625168850851,0.26206758226145016
16.91940039635189,-5.854346149148073,0.25896775690858265
16.944899995555495,-5.970892517309363,0.26404324535955986
16.970571762576196,-6.088662991388647,0.2560253143373857
16.996394254693907,-6.207408569212227,0.2595093470802295
17.023423526448635,-6.324569694529061,0.28987711554424406
17.0528594823467,-6.440751580812351,0.32045420013626685
17.08550431904884,-6.554591264163337,0.4145981894521946
17.12603933466743,-6.668258802414794,0.4631216073149869
17.171705171783533,-6.778705193192385,0.5227853251644532
17.223560016457206,-6.88614584354876,0.5789165882745366
17.28129403731598,-6.989165452313681,0.6792763909578694
17.351958876042453,-7.084661312107477,0.7836435922548586
17.432198529320814,-7.175006406117123,0.8368936087110183
17.518277376968037,-7.256812130782824,0.9346310394397246
17.614357044124894,-7.326236913130687,0.994395713572069
17.71419604451631,-7.387089264155334,1.0399989043753612
17.82134664720515,-7.439679059183011,1.0769102924164582
17.930915486533063,-7.483615628690958,1.1139122037183968
18.04353443248458,-7.5198283201790606,1.1356959409330212
18.15342591209874,-7.553954787419569,1.062363598704195
18.25752346917687,-7.583855706291178,1.0044445312104566
18.353571846010084,-7.607253234967813,0.9655367940810391
18.44637695819441,-7.601824544631375,0.9007856745819887
18.537573820171822,-7.5712918702540595,0.9569922483885827
18.63432185857803,-7.5433035520033265,0.9986573487021716
18.73713010981615,-7.525442877412775,1.0470897974280229
18.84365079550693,-7.5033715714227185,1.0667997551970572
18.95311483923998,-7.4744318344878025,1.1125058524275162
19.065981734849967,-7.441065075431052,1.1339597430120283
19.179125366397596,-7.402062706299505,1.1165513910715845
19.290647416847943,-7.358330103702712,1.1049529623757268
19.400705296864214,-7.310691578878956,1.0932085659981468
19.50988688140301,-7.260926343371069,1.0968571514447893
19.617165007385935,-7.211066720290243,1.0798357173037667
19.725621885560805,-7.1583270362995854,1.066912005344722
19.83208836042352,-7.104603807360732,1.0603364657775638
19.938285606391517,-7.05021165214425,1.0614518358194835
20.044624475679655,-6.995860234590626,1.0619855043470536
20.15064447837712,-6.94096365008192,1.0586437237780906
20.256212383343122,-6.885202727961344,1.0498678274903699
20.36113772527697,-6.828092009367121,1.0444906463209336
20.464430990861278,-6.770479736943485,1.0432645269338536
20.5695658061018,-6.7106382759834595,1.0375841251532332
20.673387717376137,-6.65077094117216,1.0383457448181614
20.777470605517053,-6.591236248086888,1.044864858239154
20.8823210068189,-6.5327224896827145,1.052218633315308
20.988130202507122,-6.4759849817701545,1.0654661583820961
21.0953641491361,-6.421735326878433,1.093949254162174
21.203261592488825,-6.37196479300659,1.1292328389090698
21.316728941759084,-6.329468958389554,1.1400690789197607
21.43112260963813,-6.293260317617097,1.1660518447258899
21.54794777772902,-6.264736827035822,1.186562895938265
21.66669440332311,-6.245812042694391,1.1890258979748463
21.786280073949264,-6.242136178292848,1.220260726568326
21.906586690574887,-6.246074843414761,1.1839095077933968
22.025422511503653,-6.26092029087883,1.1565192206280814
22.14062372476805,-6.292115129303152,1.1294696569857459
22.252566076644484,-6.332194664428385,1.094604802066806
22.3608761077178,-6.381637837304965,1.0539393148228797
22.464912384611768,-6.439443740217848,1.0089923716500755
22.564891440406306,-6.504855680736973,0.9933343505296983
22.66169712583269,-6.56887882962917,0.931835249471408
22.75138773482852,-6.6311370738032664,0.847668042510394
22.83132557504849,-6.692152216455908,0.6812181963606653
22.884115720250843,-6.769823730854609,0.39513859722838995
22.918007160540785,-6.861329149737663,0.4087272703258544
22.961223807766938,-6.953814817615848,0.4983694474029896
23.013323573594043,-7.046483364297385,0.5009673913013217
23.06430117879805,-7.14472043717718,0.4701402811456796
23.11267672297486,-7.249183280614205,0.5026944144969517
23.160640291583626,-7.357674857611928,0.4468384319284392
23.204371700559236,-7.469950911640797,0.4107044259362203
23.244119546147505,-7.583726038932097,0.3782746394363755
23.28161786872548,-7.698661966064064,0.38114201249949725
23.31768379352929,-7.813260901656763,0.3541696191334515
23.351009814250023,-7.928389141150846,0.31992407030713454
23.38208253845236,-8.043905319404985,0.3044909250708122
23.411802948973964,-8.160277132097892,0.2940104285229703
23.441135412714313,-8.276901858299752,0.2914481249190004
23.47053143368845,-8.392164091309972,0.2966058485012251
23.49958716013111,-8.509928377302122,0.2805063343936864
23.526249297942282,-8.626053634033816,0.2629379754785351
23.552143243396227,-8.74502599513059,0.25169129418164027
23.57693445592968,-8.863017129159037,0.24793023027479955
23.60151489268469,-8.981143353009,0.2483158471160063
23.625937633695077,-9.099022691612662,0.23840903421480378
23.650540151107364,-9.216829617562631,0.2573207851542357
23.6769012537409,-9.333703212826087,0.2857396244305132
23.706166731017902,-9.449617978167648,0.3729374896246031
23.74159404793642,-9.563864668642307,0.4169947024522638
23.78183858357392,-9.676475237094701,0.46641927280702616
23.827600769773927,-9.786920428180633,0.5228084132074171
23.879199001049603,-9.893175098060269,0.5828014185874999
23.938642434102462,-9.997944599723045,0.6806418608689037
24.010348133157535,-10.092849982422328,0.7969219304753992
24.09159873849557,-10.180719316369363,0.8607276496651429
24.179289428565706,-10.260778033258397,0.9418660745297076
24.27585423701205,-10.327643089474275,1.0087408129910724
24.37920188684222,-10.387979938719049,1.04891921948881
24.486024596777845,-10.440083489498006,1.0885933806239054
24.594916858508135,-10.483195530538575,1.0945754796908818
24.703958406045786,-10.523369204247238,1.0607373092982548
24.80603243434906,-10.557982705927751,0.984737712199581
24.90071598795533,-10.586233161268648,0.9478160205601183
24.991694574000864,-10.58562857565424,0.894802570185117
25.083174151032186,-10.560494902174804,0.9586203411517737
25.180178840119755,-10.537978905616235,0.9954616815183798
25.282352148035933,-10.52280020393641,1.0423533400894638
25.388481228008082,-10.503613304755348,1.0678951259099312
25.497599752179045,-10.477167108370258,1.0907676777414805
25.609569758541255,-10.443640807014747,1.13729200225437
25.72343546953232,-10.406605577115208,1.1295319007789242
25.83571143573944,-10.364794822087399,1.1107425274234264
25.9462978432885,-10.318768332941453,1.0961308286170977
26.05608526960245,-10.270150620300045,1.1049875986116842
26.165051719707925,-10.220317444291053,1.085738244293856
26.272546284844285,-10.168184232894829,1.0665816447614436
26.378820975423075,-10.11408255603593,1.0589259999958933
26.484407790906076,-10.058595772507969,1.0517242551794714
26.589700973028457,-10.002562851282088,1.0526110980590238
26.695084958044042,-9.946473459897568,1.0544218811518353
26.800599371690716,-9.889222362197636,1.0540435820919265
26.90548468900025,-9.831360250662673,1.041145862754651
27.00862927018306,-9.772592382930522,1.0389473816783554
27.112948108296912,-9.711806831691632,1.0322620812239065
27.216219841679525,-9.650839460712852,1.030469809035027
27.31812727712303,-9.589747440063496,1.0291800412429466
27.42131604673992,-9.528450571121526,1.0305488608550293
27.525392964527473,-9.468358864118432,1.0512579477140274
27.63161092338081,-9.409718599489326,1.0614358887093673
27.737199810526523,-9.354923065232006,1.0885798331418706
27.846985472034557,-9.303413374990004,1.1280155899889275
27.95920476579941,-9.260942714475908,1.1384381662081713
28.07358250487123,-9.22426786095061,1.1640284056289485
28.189838771756577,-9.19417577194594,1.1809741841777184
28.30819865383327,-9.17405959648431,1.188162323688585
28.42833121763113,-9.169993556827459,1.1960406237363734
28.548405721671344,-9.174638491705101,1.192423139623075
28.667600980117,-9.18915762925928,1.184435317327722
28.78325566737543,-9.219182893952427,1.1221790441434223
28.895605822099423,-9.2587916928785,1.103176527777403
29.00513852527145,-9.307489823094162,1.0688592104160362
29.110290562209816,-9.364378188342755,1.032987024689254
29.211335005806596,-9.427607255184938,0.9858876810294815
29.308162719146114,-9.497028799777732,0.9467761318520216
29.400501718004342,-9.57248164967469,0.9015734425051747
29.48697390422759,-9.652786616983141,0.8468261584577068
29.57033338868496,-9.740180256246294,0.8017259585505029
29.647843575875676,-9.83117890752065,0.7483450929912835
29.719778518388022,-9.926427322311643,0.6951013222228807
